Customer_ID,Name,Age,Gender,City,Ticket_Type,Payment_Method,Travel_Frequency,Start_Station,End_Station,Ticket_Price,Travel_Date,Metro Line,Latitude,Longitude
CUST1343,Bruce Butler,64,Female,Nashik,Single,Credit Card,Daily,Kasba Peth,PMC,10,08-12-2022,Purple Line,18.52162948,73.85949608
CUST1344,Karen Gonzalez,35,Female,Mumbai,Return,Cash,Occasionally,Mandai,Sant Tukaram Nagar,24,02-10-2023,Purple Line,18.51,73.856
CUST1345,Ian Johnson,65,Female,Mumbai,Monthly Pass,Cash,Weekly,Anand Nagar,Bund Garden,28,04-05-2023,Aqua Line,18.4956,73.8139
CUST1346,Jenna Gomez,52,Male,Nagpur,Single,Cash,Occasionally,Shivaji Nagar,District Court,10,23-09-2022,Purple Line,18.5308,73.8524
CUST1347,Nicole Campbell,62,Male,Mumbai,Single,Cash,Daily,Ramwadi,Mangalwar Peth,18,10-09-2023,Aqua Line,18.5583,73.9076
CUST1348,Joshua Perez,51,Female,Pune,Single,Cash,Daily,Chhatrapati Sambhaji Udyan,Swargate,16,18-12-2024,Aqua Line,18.5206,73.8441
CUST1349,Brandon Williams,29,Male,Nagpur,Single,UPI,Occasionally,District Court,Bopodi,10,06-12-2022,Interchange Station,18.5204,73.8567
CUST1350,Michael Rodriguez,37,Male,Mumbai,Single,UPI,Occasionally,Pune Railway Station,Ramwadi,16,16-03-2024,Aqua Line,18.5297,73.8726
CUST1351,Erica Klein,45,Male,Aurangabad,Single,UPI,Weekly,Shivaji Nagar,PCMC,20,22-06-2022,Purple Line,18.5308,73.8524
CUST1352,Shawn Dunn,44,Female,Nashik,Single,Cash,Daily,Sant Tukaram Nagar,Phugewadi,12,12-04-2024,Purple Line,18.627,73.8075
CUST1353,Cassandra Brewer,46,Male,Nagpur,Single,Net Banking,Daily,Deccan Gymkhana,Dapodi,10,26-06-2023,Aqua Line,18.5204,73.8415
CUST1354,David Stewart,57,Male,Nagpur,Single,Cash,Weekly,PCMC,District Court,22,25-03-2024,Purple Line,18.62910766,73.80377477
CUST1355,Jacob Melton,47,Female,Pune,Monthly Pass,Net Banking,Weekly,Swargate,Bhosari,24,08-09-2024,Purple Line,18.5018,73.8586
CUST1356,Jessica Anderson,45,Female,Mumbai,Monthly Pass,Credit Card,Occasionally,Chhatrapati Sambhaji Udyan,Bopodi,10,15-03-2022,Aqua Line,18.5206,73.8441
CUST1357,James Alvarado,38,Female,Nashik,Return,Cash,Occasionally,Kalyani Nagar,Bhosari,30,09-07-2023,Aqua Line,18.5515,73.9001
CUST1358,Carol Cooper,23,Female,Pune,Single,Credit Card,Weekly,Anand Nagar,Sant Tukaram Nagar,10,24-10-2023,Aqua Line,18.4956,73.8139
CUST1359,Patrick Pierce,31,Female,Mumbai,Return,Cash,Daily,Nal Stop,Garware College,10,05-04-2024,Aqua Line,18.5083,73.8296
CUST1360,Christina Williams,24,Female,Mumbai,Single,Cash,Daily,Anand Nagar,Swargate,26,25-11-2023,Aqua Line,18.4956,73.8139
CUST1361,Nicole Kramer,34,Female,Nashik,Single,Credit Card,Daily,Nal Stop,Dapodi,10,03-06-2022,Aqua Line,18.5083,73.8296
CUST1362,Christine Smith,39,Male,Nashik,Return,Credit Card,Daily,Ramwadi,Mandai,16,28-12-2024,Aqua Line,18.5583,73.9076
CUST1363,Charles Barber,19,Female,Pune,Monthly Pass,Credit Card,Daily,District Court,Ruby Hall Clinic,12,09-11-2023,Interchange Station,18.5204,73.8567
CUST1364,Joseph Collins,40,Male,Pune,Monthly Pass,Net Banking,Occasionally,Pune Railway Station,Kasarwadi,20,11-07-2022,Aqua Line,18.5297,73.8726
CUST1365,Crystal Patrick MD,52,Male,Pune,Monthly Pass,Net Banking,Occasionally,Garware College,PCMC,14,06-01-2023,Aqua Line,18.5161,73.8345
CUST1366,Nicole Pittman,25,Female,Pune,Single,Credit Card,Occasionally,District Court,Mangalwar Peth,10,27-12-2023,Interchange Station,18.5204,73.8567
CUST1367,Kayla Johnson,24,Female,Nagpur,Return,Net Banking,Daily,Bopodi,District Court,10,11-05-2022,Purple Line,18.5645,73.8456
CUST1368,Lisa Blair,27,Female,Nashik,Single,Cash,Occasionally,District Court,Kasarwadi,16,09-03-2022,Interchange Station,18.5204,73.8567
CUST1369,Victor Jackson,62,Female,Aurangabad,Single,Cash,Occasionally,Bund Garden,PCMC,30,14-09-2024,Aqua Line,18.5371,73.8842
CUST1370,Jessica Hughes,54,Male,Nagpur,Monthly Pass,Cash,Weekly,Swargate,Garware College,20,22-11-2024,Purple Line,18.5018,73.8586
CUST1371,Autumn Harris,19,Male,Mumbai,Return,Credit Card,Weekly,Garware College,Deccan Gymkhana,10,28-11-2023,Aqua Line,18.5161,73.8345
CUST1372,Beth Butler,20,Male,Aurangabad,Monthly Pass,Cash,Occasionally,Ruby Hall Clinic,Bund Garden,10,21-08-2024,Aqua Line,18.5341,73.8795
CUST1373,Mr. David Hartman,22,Female,Nashik,Return,UPI,Daily,Nal Stop,Bhosari,10,25-07-2022,Aqua Line,18.5083,73.8296
CUST1374,Heather Lopez,64,Male,Nashik,Monthly Pass,UPI,Weekly,Anand Nagar,PMC,18,18-07-2022,Aqua Line,18.4956,73.8139
CUST1375,Dylan Ray,58,Female,Aurangabad,Return,Net Banking,Occasionally,Pune Railway Station,Shivaji Nagar,12,05-02-2024,Aqua Line,18.5297,73.8726
CUST1376,Adam Coffey,35,Male,Nashik,Monthly Pass,Cash,Occasionally,Kasarwadi,Vanaz,12,01-10-2024,Purple Line,18.6069,73.8225
CUST1377,Dominique Acevedo,52,Female,Nashik,Monthly Pass,Credit Card,Daily,Anand Nagar,Kasarwadi,10,08-07-2022,Aqua Line,18.4956,73.8139
CUST1378,Dr. Marcus Taylor,36,Male,Nashik,Monthly Pass,Net Banking,Occasionally,Garware College,Phugewadi,10,23-04-2024,Aqua Line,18.5161,73.8345
CUST1379,Michael Stewart,56,Male,Pune,Monthly Pass,Net Banking,Occasionally,Pune Railway Station,Kasba Peth,10,19-07-2022,Aqua Line,18.5297,73.8726
CUST1380,Charles Ramirez,38,Female,Nashik,Single,UPI,Occasionally,Garware College,Ideal Colony,10,12-06-2024,Aqua Line,18.5161,73.8345
CUST1381,Douglas Jones,37,Female,Aurangabad,Return,Net Banking,Weekly,Pune Railway Station,Sant Tukaram Nagar,24,08-01-2022,Aqua Line,18.5297,73.8726
CUST1382,Michael Kelley,24,Female,Mumbai,Single,Credit Card,Occasionally,Nal Stop,Garware College,10,13-03-2022,Aqua Line,18.5083,73.8296
CUST1383,Veronica Rogers,59,Male,Nashik,Monthly Pass,UPI,Weekly,Anand Nagar,Deccan Gymkhana,14,01-02-2024,Aqua Line,18.4956,73.8139
CUST1384,Lawrence Medina,19,Male,Mumbai,Monthly Pass,Cash,Daily,Ruby Hall Clinic,District Court,12,21-09-2024,Aqua Line,18.5341,73.8795
CUST1385,Megan Cooper,42,Male,Mumbai,Single,Cash,Occasionally,Nal Stop,Bund Garden,24,10-07-2022,Aqua Line,18.5083,73.8296
CUST1386,Evan Gaines,65,Female,Nagpur,Monthly Pass,Cash,Occasionally,Ramwadi,PMC,22,20-05-2023,Aqua Line,18.5583,73.9076
CUST1387,Scott Bradley,41,Male,Nagpur,Single,Credit Card,Occasionally,Kalyani Nagar,Bhosari,30,21-03-2024,Aqua Line,18.5515,73.9001
CUST1388,Sarah Smith,28,Female,Nashik,Monthly Pass,UPI,Daily,Garware College,Mandai,18,15-11-2022,Aqua Line,18.5161,73.8345
CUST1389,Ashley Cross,44,Female,Aurangabad,Monthly Pass,Credit Card,Occasionally,Anand Nagar,Deccan Gymkhana,14,14-09-2023,Aqua Line,18.4956,73.8139
CUST1390,Heather Anderson,31,Female,Pune,Return,Net Banking,Weekly,Chhatrapati Sambhaji Udyan,PMC,10,08-10-2022,Aqua Line,18.5206,73.8441
CUST1391,Andrea Guzman,18,Male,Nagpur,Single,Cash,Occasionally,Mandai,Shivaji Nagar,12,04-06-2023,Purple Line,18.51,73.856
CUST1392,Diane Garza,26,Female,Pune,Single,UPI,Occasionally,Swargate,Nal Stop,22,20-03-2024,Purple Line,18.5018,73.8586
CUST1393,Joyce Wilson,19,Female,Mumbai,Return,Cash,Daily,Deccan Gymkhana,PMC,10,15-07-2022,Aqua Line,18.5204,73.8415
CUST1394,April Oliver,27,Male,Pune,Monthly Pass,Net Banking,Occasionally,District Court,Bopodi,10,31-08-2024,Interchange Station,18.5204,73.8567
CUST1395,Carolyn Stanton,60,Female,Mumbai,Monthly Pass,Credit Card,Occasionally,Mangalwar Peth,Swargate,10,09-10-2024,Aqua Line,18.5282,73.8623
CUST1396,Eric Page,25,Male,Mumbai,Return,UPI,Occasionally,Ideal Colony,Dapodi,12,29-01-2024,Aqua Line,18.4942,73.8203
CUST1397,Caitlin Phillips,46,Male,Nagpur,Monthly Pass,Credit Card,Occasionally,Swargate,Sant Tukaram Nagar,26,07-05-2024,Purple Line,18.5018,73.8586
CUST1398,John Weeks,65,Female,Aurangabad,Return,Credit Card,Occasionally,District Court,Deccan Gymkhana,12,16-01-2024,Interchange Station,18.5204,73.8567
CUST1399,Joseph Jordan,61,Male,Nagpur,Single,Net Banking,Occasionally,Mangalwar Peth,Ruby Hall Clinic,10,29-01-2022,Aqua Line,18.5282,73.8623
CUST1400,Eric Ingram,60,Female,Nagpur,Return,UPI,Weekly,Kasba Peth,Phugewadi,16,06-03-2022,Purple Line,18.52162948,73.85949608
CUST1401,Amber White,52,Male,Nashik,Monthly Pass,UPI,Daily,Bhosari,Kasba Peth,20,19-05-2022,Purple Line,18.6188,73.8136
CUST1402,Johnny Morales,29,Male,Nagpur,Monthly Pass,Net Banking,Weekly,Phugewadi,Yerwada,24,12-01-2023,Purple Line,18.592,73.829
CUST1403,Chad Brown,23,Male,Nashik,Return,UPI,Weekly,Kasba Peth,Kalyani Nagar,16,15-08-2022,Purple Line,18.52162948,73.85949608
CUST1404,Megan Hanson,50,Male,Mumbai,Single,Net Banking,Daily,Anand Nagar,Ramwadi,30,01-04-2022,Aqua Line,18.4956,73.8139
CUST1405,Dr. Mark Green,52,Male,Mumbai,Return,Credit Card,Weekly,Bund Garden,Nal Stop,24,03-03-2024,Aqua Line,18.5371,73.8842
CUST1406,Jeffrey Myers,32,Female,Aurangabad,Return,Cash,Occasionally,PCMC,Shivaji Nagar,20,08-08-2024,Purple Line,18.62910766,73.80377477
CUST1407,Patrick Parker,21,Male,Nashik,Return,Credit Card,Daily,District Court,Mandai,10,20-05-2022,Interchange Station,18.5204,73.8567
CUST1408,Eugene Payne,49,Female,Pune,Monthly Pass,UPI,Weekly,Kalyani Nagar,Bund Garden,10,21-01-2023,Aqua Line,18.5515,73.9001
CUST1409,Jack Austin,23,Female,Pune,Return,Net Banking,Daily,Pune Railway Station,Chhatrapati Sambhaji Udyan,14,22-10-2023,Aqua Line,18.5297,73.8726
CUST1410,Michael Zhang,36,Male,Pune,Return,Credit Card,Daily,Mandai,Kalyani Nagar,14,01-01-2022,Purple Line,18.51,73.856
CUST1411,Erin Lee,32,Male,Pune,Single,Net Banking,Occasionally,Pune Railway Station,Bund Garden,10,08-11-2022,Aqua Line,18.5297,73.8726
CUST1412,Kristen Wilson,52,Male,Mumbai,Return,Credit Card,Weekly,Garware College,Vanaz,14,25-08-2023,Aqua Line,18.5161,73.8345
CUST1413,Edward Simpson,30,Female,Aurangabad,Return,Credit Card,Daily,Phugewadi,Dapodi,10,09-08-2023,Purple Line,18.592,73.829
CUST1414,Dr. Brittany Snyder,65,Male,Aurangabad,Single,Net Banking,Daily,Dapodi,Deccan Gymkhana,10,16-12-2024,Purple Line,18.5783,73.8381
CUST1415,Matthew Frazier,45,Male,Nagpur,Single,Cash,Occasionally,Mandai,Dapodi,16,17-03-2022,Purple Line,18.51,73.856
CUST1416,Deborah Salas,53,Male,Pune,Monthly Pass,Net Banking,Occasionally,District Court,Phugewadi,14,04-10-2022,Interchange Station,18.5204,73.8567
CUST1417,Michelle Anderson,20,Female,Mumbai,Return,Credit Card,Daily,Yerwada,Sant Tukaram Nagar,30,25-11-2024,Aqua Line,18.5486,73.8925
CUST1418,Dr. Joseph Elliott,38,Male,Nashik,Monthly Pass,UPI,Daily,Chhatrapati Sambhaji Udyan,Phugewadi,10,28-05-2023,Aqua Line,18.5206,73.8441
CUST1419,Hayley Valencia,23,Male,Aurangabad,Return,Cash,Daily,Nal Stop,Pune Railway Station,20,24-09-2023,Aqua Line,18.5083,73.8296
CUST1420,Regina Fisher,30,Male,Nagpur,Single,Credit Card,Occasionally,Ruby Hall Clinic,Sant Tukaram Nagar,26,08-05-2023,Aqua Line,18.5341,73.8795
CUST1421,James Nelson,24,Male,Pune,Return,UPI,Weekly,Bhosari,Shivaji Nagar,16,21-02-2024,Purple Line,18.6188,73.8136
CUST1422,William Burgess,18,Male,Pune,Monthly Pass,Credit Card,Daily,Sant Tukaram Nagar,Mangalwar Peth,22,16-03-2024,Purple Line,18.627,73.8075
CUST1423,Albert Fleming,54,Female,Aurangabad,Monthly Pass,Cash,Daily,Anand Nagar,Kalyani Nagar,30,19-01-2024,Aqua Line,18.4956,73.8139
CUST1424,Jeffery Mclaughlin,25,Female,Aurangabad,Single,Net Banking,Weekly,District Court,Bhosari,18,20-04-2024,Interchange Station,18.5204,73.8567
CUST1425,Ashley Davis,26,Female,Aurangabad,Monthly Pass,Net Banking,Weekly,Phugewadi,Chhatrapati Sambhaji Udyan,10,18-10-2024,Purple Line,18.592,73.829
CUST1426,Raymond Fritz,21,Male,Mumbai,Monthly Pass,Net Banking,Daily,District Court,Kalyani Nagar,18,22-04-2022,Interchange Station,18.5204,73.8567
CUST1427,David Young,48,Female,Nagpur,Return,Credit Card,Occasionally,Ideal Colony,Kasarwadi,10,24-09-2022,Aqua Line,18.4942,73.8203
CUST1428,Albert Sutton Jr.,57,Male,Aurangabad,Return,Cash,Daily,PMC,District Court,10,05-10-2023,Aqua Line,18.5169,73.8535
CUST1429,Chase Singleton,47,Male,Nashik,Return,UPI,Weekly,Kasarwadi,Pune Railway Station,20,02-12-2022,Purple Line,18.6069,73.8225
CUST1430,Patricia Bell,31,Male,Nagpur,Monthly Pass,Cash,Occasionally,Garware College,Yerwada,24,04-09-2022,Aqua Line,18.5161,73.8345
CUST1431,Anne Baker,54,Female,Mumbai,Single,Net Banking,Occasionally,Dapodi,Kasba Peth,14,27-01-2022,Purple Line,18.5783,73.8381
CUST1432,Samuel Johnson,37,Female,Nagpur,Monthly Pass,Credit Card,Occasionally,Anand Nagar,PCMC,10,22-02-2023,Aqua Line,18.4956,73.8139
CUST1433,Felicia Hunter,37,Female,Nagpur,Return,UPI,Daily,Anand Nagar,Swargate,26,13-03-2022,Aqua Line,18.4956,73.8139
CUST1434,Sarah Carpenter,26,Male,Mumbai,Return,Cash,Daily,PCMC,Mandai,26,08-04-2022,Purple Line,18.62910766,73.80377477
CUST1435,Luis Shelton,46,Female,Aurangabad,Return,Net Banking,Occasionally,PMC,Ramwadi,22,13-11-2023,Aqua Line,18.5169,73.8535
CUST1436,Charles Fisher,62,Male,Aurangabad,Return,Net Banking,Occasionally,Deccan Gymkhana,Vanaz,16,30-04-2022,Aqua Line,18.5204,73.8415
CUST1437,Paul Edwards,33,Male,Aurangabad,Return,UPI,Occasionally,Deccan Gymkhana,Nal Stop,10,13-11-2023,Aqua Line,18.5204,73.8415
CUST1438,Cynthia Rodriguez,28,Female,Aurangabad,Monthly Pass,Net Banking,Occasionally,Bopodi,Dapodi,10,11-09-2024,Purple Line,18.5645,73.8456
CUST1439,Daniel Ramirez,28,Female,Nagpur,Return,Cash,Daily,Garware College,Bopodi,10,16-12-2023,Aqua Line,18.5161,73.8345
CUST1440,Robert Sanchez,27,Female,Nagpur,Monthly Pass,UPI,Daily,Kalyani Nagar,Nal Stop,28,11-02-2024,Aqua Line,18.5515,73.9001
CUST1441,Stephen Howard,57,Female,Nagpur,Return,Credit Card,Daily,District Court,Sant Tukaram Nagar,20,30-01-2022,Interchange Station,18.5204,73.8567
CUST1442,Joseph Reese,37,Female,Nagpur,Monthly Pass,Net Banking,Occasionally,Sant Tukaram Nagar,District Court,20,26-12-2023,Purple Line,18.627,73.8075
CUST1443,Jeffrey Mclaughlin,49,Female,Mumbai,Monthly Pass,Cash,Daily,Kalyani Nagar,PCMC,30,23-08-2023,Aqua Line,18.5515,73.9001
CUST1444,Cassandra Johnson,61,Female,Aurangabad,Return,UPI,Occasionally,Bhosari,Swargate,24,14-12-2022,Purple Line,18.6188,73.8136
CUST1445,Jennifer Phelps,59,Male,Nashik,Single,Cash,Daily,Deccan Gymkhana,Bopodi,10,24-07-2022,Aqua Line,18.5204,73.8415
CUST1446,Nancy Spencer,36,Female,Nagpur,Return,Cash,Occasionally,Ramwadi,Yerwada,10,11-04-2022,Aqua Line,18.5583,73.9076
CUST1447,Stephanie George,26,Male,Nashik,Return,Credit Card,Weekly,Yerwada,Sant Tukaram Nagar,30,24-04-2022,Aqua Line,18.5486,73.8925
CUST1448,David Graham,42,Female,Nashik,Single,Credit Card,Daily,Shivaji Nagar,Chhatrapati Sambhaji Udyan,10,06-10-2024,Purple Line,18.5308,73.8524
CUST1449,Jennifer Landry,21,Female,Nagpur,Return,Net Banking,Daily,District Court,Shivaji Nagar,10,19-05-2022,Interchange Station,18.5204,73.8567
CUST1450,Penny Martin,61,Female,Pune,Single,Net Banking,Occasionally,Kasba Peth,Deccan Gymkhana,14,26-08-2023,Purple Line,18.52162948,73.85949608
CUST1451,Michelle Pacheco,33,Male,Nashik,Return,Credit Card,Daily,Garware College,Sant Tukaram Nagar,12,20-09-2022,Aqua Line,18.5161,73.8345
CUST1452,William Rodriguez,31,Male,Pune,Single,Cash,Occasionally,Kalyani Nagar,Sant Tukaram Nagar,30,24-12-2022,Aqua Line,18.5515,73.9001
CUST1453,Pamela Levine,37,Female,Nashik,Single,Credit Card,Occasionally,PCMC,Bund Garden,30,13-12-2024,Purple Line,18.62910766,73.80377477
CUST1454,Paige Chapman,62,Male,Pune,Return,UPI,Weekly,Ruby Hall Clinic,Kasarwadi,22,27-04-2023,Aqua Line,18.5341,73.8795
CUST1455,Leslie Summers,65,Male,Pune,Monthly Pass,UPI,Occasionally,Bhosari,Ruby Hall Clinic,24,17-06-2022,Purple Line,18.6188,73.8136
CUST1456,Tracy Rodriguez,32,Female,Mumbai,Single,Credit Card,Weekly,Kasba Peth,Mandai,10,11-09-2022,Purple Line,18.52162948,73.85949608
CUST1457,David Holloway,53,Female,Mumbai,Return,Net Banking,Weekly,Vanaz,Shivaji Nagar,20,13-07-2024,Aqua Line,18.5005,73.8077
CUST1458,Vincent Kelly,30,Female,Mumbai,Monthly Pass,Net Banking,Daily,Bopodi,Ruby Hall Clinic,16,24-07-2022,Purple Line,18.5645,73.8456
CUST1459,Amber Bolton,62,Male,Aurangabad,Monthly Pass,Net Banking,Weekly,Bopodi,Kasarwadi,12,17-12-2024,Purple Line,18.5645,73.8456
CUST1460,Melanie Hughes,52,Male,Mumbai,Monthly Pass,Net Banking,Occasionally,Ruby Hall Clinic,Chhatrapati Sambhaji Udyan,16,09-11-2023,Aqua Line,18.5341,73.8795
CUST1461,Shawn Gregory,59,Male,Nagpur,Monthly Pass,Net Banking,Occasionally,Shivaji Nagar,Chhatrapati Sambhaji Udyan,10,21-07-2022,Purple Line,18.5308,73.8524
CUST1462,Jason Chan,50,Male,Mumbai,Single,Net Banking,Occasionally,Anand Nagar,Vanaz,10,25-07-2023,Aqua Line,18.4956,73.8139
CUST1463,Patricia Rogers,50,Male,Nagpur,Monthly Pass,Net Banking,Weekly,District Court,Nal Stop,16,27-07-2023,Interchange Station,18.5204,73.8567
CUST1464,Alejandro Davis,59,Female,Pune,Single,Net Banking,Occasionally,Kalyani Nagar,Ramwadi,10,17-10-2024,Aqua Line,18.5515,73.9001
CUST1465,Jessica Campbell,25,Female,Pune,Monthly Pass,Credit Card,Occasionally,Kasarwadi,District Court,16,11-02-2024,Purple Line,18.6069,73.8225
CUST1466,David Black,51,Female,Mumbai,Return,Net Banking,Weekly,Chhatrapati Sambhaji Udyan,Ruby Hall Clinic,16,21-02-2023,Aqua Line,18.5206,73.8441
CUST1467,Janice Daniel,41,Female,Pune,Return,Net Banking,Occasionally,Shivaji Nagar,Mangalwar Peth,10,02-01-2023,Purple Line,18.5308,73.8524
CUST1468,Maria Lopez,59,Female,Mumbai,Single,Cash,Weekly,Vanaz,Mangalwar Peth,24,24-11-2023,Aqua Line,18.5005,73.8077
CUST1469,Timothy Petty,41,Male,Mumbai,Return,Credit Card,Occasionally,Ideal Colony,Kalyani Nagar,30,13-08-2022,Aqua Line,18.4942,73.8203
CUST1470,Corey Rivera,40,Male,Mumbai,Single,UPI,Occasionally,Shivaji Nagar,Mandai,12,27-09-2024,Purple Line,18.5308,73.8524
CUST1471,Emily Davis,26,Female,Mumbai,Monthly Pass,Cash,Weekly,Pune Railway Station,Garware College,18,29-09-2024,Aqua Line,18.5297,73.8726
CUST1472,Sharon Becker,34,Male,Aurangabad,Return,Cash,Weekly,Swargate,PMC,14,04-08-2024,Purple Line,18.5018,73.8586
CUST1473,Kurt Franklin,48,Female,Nagpur,Return,UPI,Occasionally,Sant Tukaram Nagar,Ramwadi,30,15-05-2023,Purple Line,18.627,73.8075
CUST1474,Sean Davis,33,Female,Aurangabad,Single,Credit Card,Weekly,Shivaji Nagar,Ruby Hall Clinic,14,23-05-2023,Purple Line,18.5308,73.8524
CUST1475,Sheri Shields,32,Male,Nagpur,Single,UPI,Daily,Kalyani Nagar,Deccan Gymkhana,24,24-11-2023,Aqua Line,18.5515,73.9001
CUST1476,Mary Hamilton,40,Female,Pune,Single,Credit Card,Daily,Chhatrapati Sambhaji Udyan,Bopodi,10,31-07-2022,Aqua Line,18.5206,73.8441
CUST1477,Timothy Cooper,49,Male,Mumbai,Monthly Pass,Net Banking,Occasionally,Deccan Gymkhana,Dapodi,10,11-08-2024,Aqua Line,18.5204,73.8415
CUST1478,Matthew Hayes,31,Female,Nagpur,Return,Cash,Daily,Ramwadi,Ideal Colony,30,08-10-2024,Aqua Line,18.5583,73.9076
CUST1479,Sarah Owen,26,Female,Nashik,Monthly Pass,Net Banking,Occasionally,Ramwadi,Chhatrapati Sambhaji Udyan,24,19-03-2024,Aqua Line,18.5583,73.9076
CUST1480,Anna Mccann,23,Female,Nagpur,Return,Cash,Daily,Kalyani Nagar,PMC,20,17-09-2023,Aqua Line,18.5515,73.9001
CUST1481,Eric Watson,42,Female,Nashik,Monthly Pass,Net Banking,Weekly,Bopodi,Anand Nagar,16,30-12-2022,Purple Line,18.5645,73.8456
CUST1482,Tamara Franklin,41,Female,Nashik,Monthly Pass,Net Banking,Weekly,Chhatrapati Sambhaji Udyan,Shivaji Nagar,10,21-01-2022,Aqua Line,18.5206,73.8441
CUST1483,Heather Warner,32,Male,Aurangabad,Return,Credit Card,Occasionally,Kasarwadi,Swargate,22,06-05-2023,Purple Line,18.6069,73.8225
CUST1484,Lucas Hunter,48,Male,Nagpur,Single,Credit Card,Occasionally,Pune Railway Station,Kalyani Nagar,14,11-09-2023,Aqua Line,18.5297,73.8726
CUST1485,James Hughes,24,Female,Pune,Return,Net Banking,Weekly,Kasba Peth,Sant Tukaram Nagar,22,27-06-2024,Purple Line,18.52162948,73.85949608
CUST1486,Lisa Khan,57,Male,Mumbai,Single,UPI,Occasionally,District Court,Sant Tukaram Nagar,20,10-08-2024,Interchange Station,18.5204,73.8567
CUST1487,Stephanie Burgess,53,Male,Mumbai,Monthly Pass,UPI,Weekly,District Court,Mandai,10,10-03-2024,Interchange Station,18.5204,73.8567
CUST1488,Andres Williams,38,Female,Mumbai,Monthly Pass,Net Banking,Occasionally,Bund Garden,Vanaz,30,21-10-2022,Aqua Line,18.5371,73.8842
CUST1489,Jonathan Lee,21,Male,Nashik,Single,Credit Card,Weekly,Ruby Hall Clinic,Chhatrapati Sambhaji Udyan,16,25-03-2023,Aqua Line,18.5341,73.8795
CUST1490,Mike Kennedy,39,Female,Pune,Single,Cash,Occasionally,Deccan Gymkhana,Garware College,10,08-02-2024,Aqua Line,18.5204,73.8415
CUST1491,Christopher Gould,64,Female,Pune,Return,UPI,Occasionally,Phugewadi,Yerwada,24,05-08-2022,Purple Line,18.592,73.829
CUST1492,Sergio Beard,64,Male,Mumbai,Return,Cash,Occasionally,PMC,PCMC,20,05-06-2022,Aqua Line,18.5169,73.8535
CUST1493,Sarah Weber,44,Male,Pune,Return,Cash,Weekly,Garware College,Anand Nagar,12,21-12-2024,Aqua Line,18.5161,73.8345
CUST1494,Michael Salazar,20,Female,Nagpur,Single,Credit Card,Daily,Kalyani Nagar,Vanaz,30,08-06-2023,Aqua Line,18.5515,73.9001
CUST1495,Edward Vasquez,55,Female,Mumbai,Return,Cash,Weekly,Swargate,District Court,12,04-10-2022,Purple Line,18.5018,73.8586
CUST1496,Anita Davis,25,Female,Aurangabad,Return,Net Banking,Weekly,Bhosari,Yerwada,28,09-08-2022,Purple Line,18.6188,73.8136
CUST1497,Michael King,62,Male,Aurangabad,Monthly Pass,Cash,Daily,Garware College,Chhatrapati Sambhaji Udyan,10,09-06-2023,Aqua Line,18.5161,73.8345
CUST1498,Mr. Bryan Young,37,Female,Pune,Single,Credit Card,Daily,Yerwada,District Court,16,05-01-2022,Aqua Line,18.5486,73.8925
CUST1499,Matthew Manning,41,Female,Nashik,Monthly Pass,UPI,Occasionally,PCMC,Garware College,14,10-12-2022,Purple Line,18.62910766,73.80377477
CUST1500,Melissa Hernandez,29,Female,Aurangabad,Monthly Pass,Credit Card,Occasionally,Ruby Hall Clinic,Ideal Colony,24,17-02-2023,Aqua Line,18.5341,73.8795
CUST1501,Lauren Hines,47,Male,Pune,Monthly Pass,Credit Card,Daily,Sant Tukaram Nagar,Pune Railway Station,24,04-07-2024,Purple Line,18.627,73.8075
CUST1502,Christine Rogers,47,Female,Pune,Single,UPI,Weekly,Sant Tukaram Nagar,Bund Garden,28,13-05-2024,Purple Line,18.627,73.8075
CUST1503,Ernest Moore,35,Male,Aurangabad,Return,Cash,Weekly,Chhatrapati Sambhaji Udyan,District Court,10,26-01-2023,Aqua Line,18.5206,73.8441
CUST1504,Eddie Mendoza Jr.,40,Female,Aurangabad,Monthly Pass,UPI,Occasionally,Garware College,Ramwadi,28,01-11-2022,Aqua Line,18.5161,73.8345
CUST1505,Kelly Davis,43,Male,Mumbai,Single,Net Banking,Daily,Garware College,Bund Garden,22,14-10-2024,Aqua Line,18.5161,73.8345
CUST1506,Danielle Williams,45,Female,Nagpur,Monthly Pass,Cash,Occasionally,Bund Garden,Deccan Gymkhana,20,22-01-2023,Aqua Line,18.5371,73.8842
CUST1507,Monica Hanson,32,Female,Aurangabad,Single,Net Banking,Weekly,PCMC,Kasba Peth,24,06-11-2022,Purple Line,18.62910766,73.80377477
CUST1508,Maureen Davis,26,Male,Mumbai,Return,UPI,Weekly,District Court,Nal Stop,16,07-03-2023,Interchange Station,18.5204,73.8567
CUST1509,Michael Hernandez,31,Female,Aurangabad,Monthly Pass,Cash,Occasionally,Phugewadi,Garware College,10,26-11-2022,Purple Line,18.592,73.829
CUST1510,Kelly Davidson,35,Female,Nashik,Single,Net Banking,Daily,Shivaji Nagar,Swargate,14,07-08-2022,Purple Line,18.5308,73.8524
CUST1511,Katrina Peters,42,Male,Mumbai,Return,Net Banking,Daily,Kasba Peth,District Court,10,28-01-2024,Purple Line,18.52162948,73.85949608
CUST1512,Felicia Mack,65,Male,Nagpur,Single,Cash,Daily,Kasba Peth,Nal Stop,18,01-06-2023,Purple Line,18.52162948,73.85949608
